Dawnguard.esm;NPC_;003374;DLC1EncVampireTemplateMissile;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Respawn, Auto-calc stats, PC Level Mult, Bleedout Override, looped script?, looped audio?;
Dawnguard.esm;NPC_;0034D5;DLC1_WESC04_VampireAssassin;Vampire Assassin;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;0034DF;DLC1_WESC01_LvlVampireFleeing;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;0034E0;DLC1_WESC_LvlVigilantOfStendarrNoCrime;;Fox;1;One Handed, Two Handed, Archery;looped script?, looped audio?;
Dawnguard.esm;NPC_;0034E6;DLC1_WESC_LvlVigilantOfStendarrNoCrimeFemaleEvenToned01;;Fox;1;One Handed, Two Handed, Archery;looped script?, looped audio?;
Dawnguard.esm;NPC_;0034E7;LvlVigilantOfStendarrNordM;;Fox;1;One Handed, Two Handed, Archery;looped script?, looped audio?;
Dawnguard.esm;NPC_;0034EB;DLC1_WESC02_StrippedVigilants;;Fox;1;One Handed, Two Handed, Archery;looped script?, looped audio?;
Dawnguard.esm;NPC_;0034EC;DLC1_WESC02_VigilantVampire;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;0034EE;DLC1_WESC02_VigilantVampireLeader;;Dark Elf;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;003512;DLC1_WESC06_LvlDawnguardFleeing;Dawnguard Novice Hakar;Nord;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00351F;DLC1_WESC08_LvlVampireNoLoot;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00352D;DLC1VigilantTolan;Vigilant Tolan;Nord;1.000000,15,30;One Handed, Block, Light Armor;Auto-calc stats, Unique, PC Level Mult;
Dawnguard.esm;NPC_;003627;EncFalmer01StaffF;;Falmer;5;Sneak, Destruction, Restoration;Female, Respawn, Auto-calc stats, Opposite Gender Anims;
Dawnguard.esm;NPC_;003788;DLC1AlthadanVyrthur;Arch-Curate Vyrthur;High Elf;1.200000,15,75;Destruction, Sneak, Conjuration;Essential, Auto-calc stats, Unique, PC Level Mult;
Dawnguard.esm;NPC_;0038BE;DLC1EncDragonIceLake01;;Dragon Race;10;Sneak, Block, One Handed;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;003C67;DLC1EncSabreCatVale;Vale Sabre Cat;Sabre Cat;6;Sneak, One Handed, Block;Auto-calc stats;
Dawnguard.esm;NPC_;003FF7;TestMasterPackageKid;TestKid;Redguard;4;One Handed, Alchemy, Enchanting;Female, Auto-calc stats, looped script?, looped audio?;
Dawnguard.esm;NPC_;004759;DLC01SoulCairnSoulMeleeMale;Soul;Nord;1;One Handed, Two Handed, Archery;Respawn, Doesn't bleed, Is Ghost;
Dawnguard.esm;NPC_;003B8B;DLC1Valerica;Valerica;Nord;1.000000,10,50;Sneak, One Handed, Light Armor;Female, Essential, Auto-calc stats, Unique, PC Level Mult;
Dawnguard.esm;NPC_;003BA7;DLC1Harkon;Lord Harkon;Nord;1.200000,10,60;Sneak, One Handed, Light Armor;Essential, Auto-calc stats, Unique, PC Level Mult, looped script?;
Dawnguard.esm;NPC_;004C24;DLC1RadiantDisguisedHunterMerchant;Traveling Merchant;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;004C25;DLC1RadiantDisguisedHunterBard;Traveling Bard;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;004C26;DLC1RadiantDisguisedHunterPilgrim;Traveling Pilgrim;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;004D0C;DLC1LD_Katria;Katria;Nord;0.750000,10,50;Archery, One Handed, Light Armor;Female, Essential, Auto-calc stats, Unique, Doesn't affect stealth meter, PC Level Mult, Doesn't bleed, looped script?, looped audio?;
Dawnguard.esm;NPC_;004D7D;DLC1LD_KatriaCorpse;Katria;Nord;1.000000,10,50;Archery, One Handed, Light Armor;Female, Auto-calc stats, Unique, PC Level Mult, looped script?, looped audio?;
Dawnguard.esm;NPC_;005204;DLC1EncChaurusHunter;Chaurus Hunter;Chaurusflyer;32;Sneak, One Handed, Archery;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;0058B0;DLC1Dexion;Dexion Evicus;Imperial;1.100000,10,40;Heavy Armor, Destruction, One Handed;Essential, Auto-calc stats, Unique, PC Level Mult;
Dawnguard.esm;NPC_;005A9B;DLC1TestAngry;Ahlam;Redguard;4;One Handed, Smithing, Archery;Female, Auto-calc stats, Unique, looped script?, looped audio?;
Dawnguard.esm;NPC_;005E4C;DLC1RadiantDisguisedVampireBard;Traveling Bard;Nord;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;005E4D;DLC1RadiantDisguisedVampireMerchant;Traveling Merchant;Nord;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;005E4E;DLC1RadiantDisguisedVampirePilgrim;Traveling Pilgrim;Nord;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;006978;DLC1Surgeon;Galathil;Wood Elf;1.000000,10,25;Pickpocket, Speechcraft, Sneak;Female, Essential, Auto-calc stats, Unique, PC Level Mult, Opposite Gender Anims;
Dawnguard.esm;NPC_;0069C0;DLC1VQ03CarriageDriver;Thaer;Wood Elf;6;Archery, One Handed, Heavy Armor;Respawn, Auto-calc stats, Unique, Protected, looped script?, looped audio?;
Dawnguard.esm;NPC_;006AF0;DLC1SoulCairnEncSkeletonNecro01Melee1H;Shade;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats, Summonable;
Dawnguard.esm;NPC_;006AF1;DLC1SoulCairnEncSkeletonNecro01Melee1H02;Shade;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats, Summonable;
Dawnguard.esm;NPC_;006D06;DLC1_BF_FrozenChaurus01;;Chaurus;10;One Handed, Two Handed, Archery;Respawn, Bleedout Override;
Dawnguard.esm;NPC_;006D10;DLC1_BF_LVLFrozenFalmerMelee;Frozen Falmer;Fox;1;One Handed, Two Handed, Archery;Respawn, Doesn't bleed;
Dawnguard.esm;NPC_;006D11;DLC1_BF_FrozenFalmerShamanTemplate;Frozen Falmer Shaman;Falmer;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;006D12;DLC1_BF_FrozenTrollFrost;;Snow Troll;22;Block, Sneak, One Handed;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;0071AA;DLC1LvlSoulCairnBonemanMissile;Boneman;Skeleton;1;One Handed, Two Handed, Archery;Respawn;
Dawnguard.esm;NPC_;0071AD;DLC1LvlSoulCairnWrathman;Wrathman;Draugr;1;One Handed, Two Handed, Archery;Respawn;
Dawnguard.esm;NPC_;0071AF;DLC1LvlSoulCairnMistman;Mistman;Skeleton;1;One Handed, Two Handed, Archery;Respawn;
Dawnguard.esm;NPC_;0071F1;DLC01SoulCairnSoulMorven;Morven Stroud;Breton;1;One Handed, Two Handed, Archery;Is CharGen Face Preset, Unique, Doesn't bleed, Is Ghost;
Dawnguard.esm;NPC_;007B0F;DLC01SoulCairnKeeperShield;Keeper;Draugr;1.200000,10,80;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Dawnguard.esm;NPC_;007EAC;DLC1TestPhilAtronach;Storm Atronach;Storm Atronach;30;Destruction, Sneak, One Handed;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;007EC8;DLC1RadiantDisguisedVampireAdvisor;Visiting Advisor;Nord;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;008431;DLC1EncDragon06Fire;Revered Dragon;Dragon Race;62;One Handed, Archery, Block;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;008432;DLC1EncDragon06FireNoScript;;Dragon Race;62;One Handed, Archery, Block;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;00843F;DLC1LvlChaurusNoHunter;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;008440;DLC1LvlChaurusNoHunterAmbush;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00887B;DLC1VQ03VampireDriver;Rogen;Nord;6;One Handed, Two Handed, Block;Essential, Auto-calc stats, Unique, looped script?, looped audio?;
Dawnguard.esm;NPC_;008A6C;DLC1HowlSummonIceWolf;Pack Member;Wolf;6;Sneak, Block, One Handed;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;008A6D;DLC1HowlSummonWerewolf;Pack Member;Werewolf;12;Block, Sneak, One Handed;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;008B34;DLC1SoulCairnCrystalCaster;;<Error: Unknown lstring ID 0001162F>;1;Two Handed, One Handed, Block;Auto-calc stats, Doesn't bleed, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;008BF2;DLC1dunRedwaterDenBouncer;;Fox;1;One Handed, Two Handed, Archery;Respawn;
Dawnguard.esm;NPC_;008CA9;DLC1LvlBanditMeleeKhajiitM;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;008CAA;DLC1LvlBanditMissileKhajiitM;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;008D21;DLC1dunRedwaterDenKhajiitM;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;008D27;DLC1dunRedwaterDenVampireThrallMissileEvenTonedF;Vampire's Thrall;Wood Elf;1;One Handed, Two Handed, Archery;Female, Respawn, looped script?, looped audio?;
Dawnguard.esm;NPC_;008D28;DLC1dunRedwaterDenVampireThrallWizardEvenTonedM;Vampire's Thrall;Fox;1;One Handed, Two Handed, Archery;Respawn, looped script?, looped audio?;
Dawnguard.esm;NPC_;008D29;DLC1dunRedwaterDenAddictCWMaleCommander;Imperial Deserter;Imperial;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;008D76;DLC1EncDeathHound_Indoor;;Dog;5;Sneak, One Handed, Archery;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;008D79;DLC1LvlDeathHound_Indoor;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;008D7A;DLC1dunRedwaterDenAddict4;Addict;Old People Race;1.000000,0,0;One Handed, Two Handed, Archery;Female, Auto-calc stats, Unique, PC Level Mult, looped script?, looped audio?;
Dawnguard.esm;NPC_;008E1B;DLC1dunRedwaterDenAddict3;Nobleman;Imperial;1;One Handed, Two Handed, Archery;Unique;
Dawnguard.esm;NPC_;008E39;AudioTemplateChaurusHunter;AudioTemplateChaurusHunter;Fox;1;One Handed, Two Handed, Archery;Use Template?;
Dawnguard.esm;NPC_;0093A1;DLC01SoulCairnJiub;Jiub;Dark Elf;4;Sneak, Destruction, Light Armor;Essential, Auto-calc stats, Unique, Doesn't bleed, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;00966D;DLC1EncHorseBone;;<Error: Unknown lstring ID 0000D584>;4;Archery, Sneak, One Handed;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;00996B;DLC1LvlVampire_Ambush;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00996C;DLC1LvlVampireBoss_Ambush;;Fox;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;009A3A;DLC1dunRedwaterDenBeggarMaleOldGrumpy;;Old People Race;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;009D39;DLC1EncChaurusHunterRanged;;Chaurusflyer;32;Sneak, One Handed, Archery;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;009D42;TestCenturionBoss;Dwarven Centurion Master;Dwarven Centurion;36;One Handed, Two Handed, Block;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;00A2CC;DLC1EncGargoyle;Gargoyle Brute;Gargoyle;25;Sneak, One Handed, Archery;Respawn, Auto-calc stats, Use Template?, looped audio?;
Dawnguard.esm;NPC_;00A877;DLC1Gelebor;Knight-Paladin Gelebor;High Elf;1.250000,0,0;Illusion, Alteration, Conjuration;Essential, Auto-calc stats, Unique, PC Level Mult, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;00A8AC;DLC1Prelate01;Prelate Athring;High Elf;1.000000,0,0;Illusion, Alteration, Conjuration;Essential, Auto-calc stats, Unique, PC Level Mult, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;00A8AD;DLC1Prelate02;Prelate Celegriath;High Elf;1.000000,0,0;Illusion, Alteration, Conjuration;Essential, Auto-calc stats, Unique, PC Level Mult, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;00A8AE;DLC1Prelate03;Prelate Nirilor;High Elf;1.000000,0,0;Illusion, Alteration, Conjuration;Essential, Auto-calc stats, Unique, PC Level Mult, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;00A8B0;DLC1Prelate04;Prelate Edhelbor;High Elf;1.000000,0,0;Illusion, Alteration, Conjuration;Essential, Auto-calc stats, Unique, PC Level Mult, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;00A906;DLC01SoulCairnSoulDefault;Soul;Nord;1;One Handed, Two Handed, Archery;Respawn, Doesn't bleed;
Dawnguard.esm;NPC_;00A95A;DLC1dunDarkfallTreasCorpse01;Breton;Breton;1;Conjuration, Alchemy, Speechcraft;Female, Auto-calc stats;
Dawnguard.esm;NPC_;006E5C;DLC1VQ03VampireDriverDead;;Nord;6;One Handed, Two Handed, Block;Essential, Auto-calc stats, Unique, looped script?, looped audio?;
Dawnguard.esm;NPC_;0074F8;DLC01SoulCairnKeeper2H;Keeper;Draugr;1.000000,10,80;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Dawnguard.esm;NPC_;0074F9;DLC01SoulCairnKeeperBowArrow;Keeper;Draugr;1.200000,10,80;One Handed, Archery, Two Handed;Auto-calc stats, PC Level Mult;
Dawnguard.esm;NPC_;00B3CC;DLC1LvlVampireFalmerMelee;;Falmer;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B3CD;DLC1LvlVampireFalmerShaman;;Falmer;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B3CE;DLC1LvlVampireFalmerSpellsword;;Falmer;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B3CF;DLC1LvlVampireFalmerMissile;;Falmer;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B3D0;DLC1LvlVampireFalmerShamanHoldPosition256;;Falmer;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B3D5;DLC1LvlVampireFalmerMissileHoldPosition256;;Falmer;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B545;DLC1VoiceTypeNPCFemaleChild;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B546;DLC1VoiceTypeNPCFemaleCommander;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B547;DLC1VoiceTypeNPCFemaleCommoner;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B548;DLC1VoiceTypeNPCFemaleCondescending;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B549;DLC1VoiceTypeNPCFemaleCoward;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B54A;DLC1VoiceTypeNPCFemaleElfHaughty;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B54B;DLC1VoiceTypeNPCFemaleEvenToned;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B54C;DLC1VoiceTypeNPCFemaleNord;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B54D;DLC1VoiceTypeNPCFemaleSultry;;Default Race;1;One Handed, Two Handed, Archery;Female;
Dawnguard.esm;NPC_;00B54F;DLC1VoiceTypeNPCMaleChild;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B550;DLC1VoiceTypeNPCMaleCommander;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B551;DLC1VoiceTypeNPCMaleElfHaughty;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B552;DLC1VoiceTypeNPCMaleEvenToned;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B553;DLC1VoiceTypeNPCMaleGuard;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B554;DLC1VoiceTypeNPCMaleNord;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B555;DLC1VoiceTypeNPCMaleNordCommander;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B556;DLC1VoiceTypeNPCMaleOldGrumpy;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B557;DLC1VoiceTypeNPCMaleOrc;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B558;DLC1VoiceTypeNPCMaleSlyCynical;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00B559;DLC1VoiceTypeNPCMaleYoungEager;;Default Race;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00BDCF;DLC01SoulCairnHorseUnrideable;;<Error: Unknown lstring ID 0000D584>;4;Archery, Sneak, One Handed;Respawn, Auto-calc stats, Doesn't bleed, Bleedout Override, Is Ghost, Invulnerable;
Dawnguard.esm;NPC_;00BDD0;DLC01SoulCairnHorseSummon;Arvak;<Error: Unknown lstring ID 0000D584>;4;Archery, Sneak, One Handed;Respawn, Auto-calc stats, Summonable, Bleedout Override;
Dawnguard.esm;NPC_;00BF5C;DLC1LvlSoulCairnMistmanAmbush;Mistman;Skeleton;1;One Handed, Two Handed, Archery;Respawn;
Dawnguard.esm;NPC_;00BF5E;DLC1LvlSoulCairnBonemanMissileAmbush;Boneman;Skeleton;1;One Handed, Two Handed, Archery;Respawn;
Dawnguard.esm;NPC_;00BFF0;DLC1VQ05BonemanSummon;Boneman;Skeleton;1;One Handed, Two Handed, Archery;;
Dawnguard.esm;NPC_;00C21D;DLC1EncChaurusHunterAmbush;;Chaurusflyer;32;Sneak, One Handed, Archery;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;00C5EF;DLC1encDeathHound;Death Hound;Dog;5;Sneak, One Handed, Archery;Respawn, Auto-calc stats;
Dawnguard.esm;NPC_;00C5F5;DLC1EncDragon07Fire;Legendary Dragon;Dragon Race;75;One Handed, Archery, Block;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;00C5FD;DLC1EncDragon07Frost;Legendary Dragon;Dragon Race;75;One Handed, Archery, Block;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;00C5FE;DLC1EncDragon07FireNoScript;;Dragon Race;75;One Handed, Archery, Block;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;00C5FF;DLC1EncDragon07FrostNoScript;;Dragon Race;75;One Handed, Archery, Block;Respawn, Auto-calc stats, Bleedout Override;
Dawnguard.esm;NPC_;00C71A;DLC1DurnehviirSummon;Durnehviir;Dragon Race;20;Sneak, One Handed, Archery;Essential, Auto-calc stats, Unique, Summonable, Bleedout Override;
Dawnguard.esm;NPC_;00CFB8;DLC1LD_EncDwarvenSphereSummon01;Dwarven Sphere;Dwarven Sphere;16;Archery, One Handed, Block;Auto-calc stats, Summonable;
